TIME;MAP;RPM;Ignition Angle;Knock Level;CAM1 angle target;CAM1 angle;CAM2 angle target;CAM2 angle;IAT;Air flow;Lambda;Lambda target;TPS;
11.48;37;1751;10.000;0.000;-20.000;-19.000;-5.000;-6.000;26;3;1.063;1.000;13;
11.52;35;1757;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;3;1.109;1.000;12;
11.56;35;1746;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;3;1.117;1.000;13;
11.60;35;1744;10.000;0.000;-20.000;-20.500;-5.000;-6.000;26;3;1.117;1.000;14;
11.64;35;1741;10.000;0.000;-20.000;-21.000;-5.000;-6.000;26;3;1.117;1.000;14;
11.68;35;1732;10.000;0.000;-20.000;-21.500;-5.000;-6.500;26;3;1.086;1.000;13;
11.72;35;1726;10.000;0.000;-20.000;-21.500;-5.000;-6.500;26;3;1.094;1.000;13;
11.76;35;1713;10.000;0.000;-20.000;-21.500;-5.000;-6.000;26;3;1.094;1.000;13;
11.80;35;1707;10.000;0.000;-20.000;-21.500;-5.000;-6.500;26;3;1.102;1.000;13;
11.84;36;1693;10.000;0.000;-20.000;-21.500;-5.000;-6.500;26;3;1.125;1.000;13;
11.88;35;1682;10.000;0.000;-20.000;-21.000;-5.000;-6.000;26;3;1.117;1.000;13;
11.92;36;1678;10.000;0.000;-20.000;-20.000;-5.000;-6.000;26;3;1.109;1.000;13;
11.96;35;1674;10.000;0.000;-20.000;-20.000;-5.000;-6.000;26;3;1.117;1.000;12;
12.00;36;1665;10.000;0.000;-20.000;-19.500;-5.000;-6.000;26;3;1.133;1.000;12;
12.04;36;1655;10.000;0.000;-20.000;-19.000;-5.000;-5.500;26;2;1.141;1.000;12;
12.08;36;1653;10.000;0.000;-20.000;-19.000;-5.000;-5.500;26;2;1.125;1.000;11;
12.12;35;1651;10.000;0.000;-20.000;-19.000;-5.000;-6.000;26;2;1.125;1.000;11;
12.16;35;1649;10.000;0.000;-20.000;-19.000;-5.000;-6.000;26;2;1.125;1.000;12;
12.20;36;1646;10.000;0.000;-20.000;-19.000;-5.000;-6.000;26;2;1.125;1.000;12;
12.24;36;1642;10.000;0.000;-20.000;-19.000;-5.000;-6.000;26;2;1.117;1.000;12;
12.28;36;1631;10.000;0.000;-20.000;-19.000;-5.000;-6.000;26;2;1.102;1.000;12;
12.32;36;1625;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.086;1.000;12;
12.36;37;1615;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.070;1.000;12;
12.40;37;1613;10.000;0.000;-20.000;-20.000;-5.000;-6.000;26;2;1.070;1.000;13;
12.44;37;1612;10.000;0.000;-20.000;-20.500;-5.000;-6.000;26;2;1.078;1.000;13;
12.48;37;1611;10.000;0.000;-20.000;-20.500;-5.000;-6.000;26;2;1.086;1.000;12;
12.52;37;1608;10.000;0.000;-20.000;-20.500;-5.000;-5.500;26;2;1.086;1.000;12;
12.56;37;1611;10.000;0.000;-20.000;-21.000;-5.000;-6.000;26;2;1.086;1.000;12;
12.60;37;1609;10.000;0.000;-20.000;-21.000;-5.000;-6.000;26;2;1.086;1.000;12;
12.64;37;1609;10.000;0.000;-20.000;-21.000;-5.000;-6.000;26;2;1.070;1.000;12;
12.68;37;1610;10.000;0.000;-20.000;-20.500;-5.000;-6.000;26;2;1.063;1.000;12;
12.72;37;1609;10.000;0.000;-20.000;-20.500;-5.000;-6.000;26;2;1.063;1.000;12;
12.76;37;1607;10.000;0.000;-20.000;-20.500;-5.000;-6.000;26;2;1.063;1.000;12;
12.80;37;1610;10.000;0.000;-20.000;-20.500;-5.000;-5.500;26;2;1.063;1.000;12;
12.84;37;1613;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.063;1.000;12;
12.88;37;1617;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.055;1.000;12;
12.92;37;1621;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.055;1.000;12;
12.96;37;1622;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.055;1.000;12;
13.00;37;1622;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.055;1.000;12;
13.04;37;1624;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.055;1.000;12;
13.08;37;1625;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.063;1.000;12;
13.12;37;1628;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.055;1.000;11;
13.16;37;1628;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.055;1.000;11;
13.20;36;1628;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.055;1.000;11;
13.24;35;1629;10.000;0.000;-20.000;-19.000;-5.000;-5.500;26;2;1.039;1.000;11;
13.28;35;1630;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.031;1.000;11;
13.32;35;1630;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.016;1.000;11;
13.36;35;1624;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.016;1.000;11;
13.40;35;1624;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.016;1.000;11;
13.44;35;1624;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.016;1.000;11;
13.48;35;1623;10.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.023;1.000;11;
13.52;35;1621;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.023;1.000;11;
13.56;35;1612;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;2;1.039;1.000;7;
13.60;33;1612;10.000;0.000;-20.000;-20.000;-5.000;-5.500;26;1;1.055;1.000;3;
13.64;28;1607;10.500;0.000;-20.000;-20.000;-5.000;-5.500;26;1;1.063;1.000;3;
13.68;28;1599;10.500;0.000;-20.000;-20.000;-5.000;-5.500;26;1;1.063;1.000;3;
13.72;27;1591;10.500;0.000;-20.000;-20.000;-5.000;-5.500;26;1;1.063;1.000;3;
13.76;26;1571;11.000;0.000;-20.000;-20.500;-5.000;-5.500;26;1;1.063;1.000;3;
13.80;25;1555;11.000;0.000;-20.000;-20.500;-5.000;-5.500;26;1;1.063;1.000;3;
13.84;24;1536;11.500;0.000;-20.000;-20.500;-5.000;-5.000;26;1;1.055;1.000;2;
13.88;23;1514;12.000;0.000;-20.000;-20.500;-5.000;-5.000;26;1;1.031;1.000;0;
13.92;23;1488;12.000;0.000;-20.000;-20.500;-5.000;-5.000;26;1;1.008;1.000;0;
13.96;23;1472;12.500;0.000;-20.000;-20.500;-5.000;-5.000;26;1;1.008;1.000;0;
14.00;23;1455;12.500;0.000;-20.000;-20.500;-5.000;-4.500;26;1;1.000;1.000;0;
14.04;24;1419;12.500;0.000;-20.000;-20.500;-5.000;-4.500;26;1;0.969;1.000;0;
14.08;24;1361;13.000;0.000;-20.000;-21.000;-5.000;-5.000;26;1;0.961;1.000;0;
14.12;25;1332;13.000;0.000;-20.000;-21.000;-5.000;-5.000;26;1;0.953;1.000;0;
14.16;25;1305;13.500;0.000;-20.000;-21.000;-5.000;-4.500;26;1;0.953;1.000;0;
14.20;26;1277;13.500;0.000;-20.000;-21.000;-5.000;-4.500;26;1;0.953;1.000;0;
14.24;27;1261;14.000;0.000;-20.000;-20.500;-5.000;-4.500;26;1;0.953;1.000;0;
14.28;27;1244;14.000;0.000;-20.000;-20.000;-5.000;-4.500;26;1;0.953;1.000;0;
14.32;28;1217;14.500;0.000;-20.000;-20.000;-5.000;-4.500;26;1;0.953;1.000;0;
14.36;29;1217;14.500;0.000;-20.000;-19.500;-5.000;-4.500;26;1;0.938;1.000;0;
14.40;30;1178;14.500;0.000;-20.000;-19.500;-5.000;-4.500;26;1;0.953;1.000;0;
14.44;31;1149;15.000;0.000;-20.000;-19.000;-5.000;-4.500;26;2;0.953;1.000;0;
14.48;32;1136;15.000;0.000;-20.000;-19.000;-5.000;-4.500;26;2;0.953;1.000;0;
14.52;32;1122;15.000;0.000;-20.000;-19.000;-5.000;-4.500;26;2;0.953;1.000;0;
14.56;34;1090;15.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;0.953;1.000;0;
14.60;34;1065;15.500;0.000;-20.000;-18.000;-5.000;-4.000;26;2;0.961;1.000;0;
14.64;35;1044;16.000;0.000;-20.000;-18.000;-5.000;-4.000;26;2;0.961;1.000;0;
14.68;38;1044;16.000;0.000;-20.000;-18.500;-5.000;-4.500;26;1;0.969;1.000;0;
14.72;38;1030;16.000;0.000;-20.000;-18.500;-5.000;-4.500;26;1;0.977;1.000;0;
14.76;37;1015;16.000;0.000;-20.000;-18.500;-5.000;-4.500;26;1;0.984;1.000;0;
14.80;40;995;16.500;0.000;-20.000;-20.500;-5.000;-4.500;26;1;1.008;1.000;0;
14.84;40;975;16.500;0.000;-20.000;-20.500;-5.000;-4.500;26;1;1.031;1.000;0;
14.88;42;948;16.500;0.000;-20.000;-20.500;-5.000;-4.500;26;1;1.055;0.990;0;
14.92;42;948;17.000;0.000;-20.000;-22.000;-5.000;-4.500;26;1;1.063;0.990;0;
14.96;43;941;17.000;0.000;-20.000;-22.000;-5.000;-4.500;26;1;1.078;0.990;0;
15.00;44;934;17.000;0.000;-20.000;-22.000;-5.000;-4.500;26;1;1.094;0.990;0;
15.04;43;933;17.500;0.000;-20.000;-22.000;-5.000;-4.500;26;2;1.133;0.990;0;
15.08;46;933;17.500;0.000;-20.000;-22.500;-5.000;-5.000;26;2;1.156;0.990;0;
15.12;45;933;17.500;0.000;-20.000;-22.500;-5.000;-5.000;26;2;1.164;0.990;0;
15.16;47;941;17.500;0.000;-20.000;-21.000;-5.000;-5.000;26;2;1.164;0.990;0;
15.20;47;942;17.500;0.000;-20.000;-21.000;-5.000;-5.000;26;2;1.172;0.990;0;
15.24;46;943;17.500;0.000;-20.000;-21.000;-5.000;-5.000;26;2;1.172;0.990;0;
15.28;47;957;17.500;0.000;-20.000;-21.000;-5.000;-5.000;26;2;1.164;0.990;0;
15.32;46;957;18.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.164;0.990;0;
15.36;47;978;18.500;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.156;0.990;0;
15.40;46;999;19.000;0.000;-20.000;-19.500;-5.000;-5.500;26;2;1.141;0.990;0;
15.44;46;1011;19.000;0.000;-20.000;-19.000;-5.000;-6.000;26;2;1.133;0.990;0;
15.48;45;1022;19.000;0.000;-20.000;-18.000;-5.000;-6.000;26;2;1.125;0.990;0;
15.52;46;1022;19.500;0.000;-20.000;-18.000;-5.000;-6.000;26;2;1.094;0.990;0;
15.56;45;1047;20.500;0.000;-20.000;-17.000;-5.000;-6.000;26;2;1.070;0.990;0;
15.60;43;1070;21.000;0.000;-20.000;-17.000;-5.000;-6.000;26;2;1.031;0.990;0;
15.64;44;1091;21.000;0.000;-20.000;-18.500;-5.000;-6.000;26;2;1.016;0.990;0;
15.68;44;1100;21.500;0.000;-20.000;-18.500;-5.000;-6.000;26;2;1.008;0.990;0;
15.72;43;1108;21.500;0.000;-20.000;-18.500;-5.000;-6.000;26;2;1.000;0.990;0;
15.76;41;1125;22.000;0.000;-20.000;-18.500;-5.000;-6.000;26;2;0.992;0.990;0;
15.80;40;1140;22.500;0.000;-20.000;-21.000;-5.000;-6.000;26;2;0.984;1.000;0;
15.84;40;1156;22.500;0.000;-20.000;-21.000;-5.000;-6.000;26;2;0.984;1.000;0;
15.88;39;1171;23.000;0.000;-20.000;-23.500;-5.000;-6.000;26;2;0.969;1.000;0;
15.92;38;1183;22.500;0.000;-20.000;-23.500;-5.000;-6.000;26;2;0.969;1.000;0;
15.96;38;1183;23.000;0.000;-20.000;-23.500;-5.000;-6.000;26;2;0.977;1.000;0;
16.00;38;1183;23.000;0.000;-20.000;-23.000;-5.000;-6.000;26;2;0.984;1.000;0;
16.04;37;1194;23.000;0.000;-20.000;-23.000;-5.000;-6.000;26;2;0.984;1.000;0;
16.08;36;1204;23.000;0.000;-20.000;-18.500;-5.000;-5.500;26;2;0.984;1.000;0;
16.12;35;1211;23.000;0.000;-20.000;-18.500;-5.000;-5.500;26;2;0.984;1.000;0;
16.16;35;1217;23.000;0.000;-20.000;-17.000;-5.000;-5.000;26;2;1.000;1.000;0;
16.20;35;1219;23.000;0.000;-20.000;-17.000;-5.000;-5.000;26;2;1.000;1.000;0;
16.24;34;1221;23.000;0.000;-20.000;-17.000;-5.000;-5.000;26;2;0.992;1.000;0;
16.28;33;1222;23.000;0.000;-20.000;-17.500;-5.000;-5.000;26;2;0.992;1.000;0;
16.32;33;1217;23.000;0.000;-20.000;-17.500;-5.000;-5.000;26;2;1.000;1.000;0;
16.36;33;1214;22.500;0.000;-20.000;-19.000;-5.000;-5.000;26;2;0.992;1.000;0;
16.40;34;1209;22.500;0.000;-20.000;-19.000;-5.000;-5.000;26;2;0.992;1.000;0;
16.44;34;1208;22.500;0.000;-20.000;-20.500;-5.000;-5.000;26;2;0.992;1.000;0;
16.48;34;1206;22.500;0.000;-20.000;-21.500;-5.000;-5.000;26;2;0.984;1.000;0;
16.52;34;1202;22.500;0.000;-20.000;-21.500;-5.000;-5.000;26;2;0.992;1.000;0;
16.56;33;1201;22.500;0.000;-20.000;-21.500;-5.000;-5.000;26;2;0.992;1.000;0;
16.60;33;1198;22.500;0.000;-20.000;-23.500;-5.000;-5.000;26;2;0.992;1.000;0;
16.64;33;1195;22.000;0.000;-20.000;-23.500;-5.000;-5.000;26;2;1.000;1.000;0;
16.68;33;1191;22.000;0.000;-20.000;-23.000;-5.000;-5.000;26;2;1.000;1.000;0;
16.72;32;1187;22.000;0.000;-20.000;-22.000;-5.000;-4.500;26;2;1.000;1.000;0;
16.76;33;1181;22.000;0.000;-20.000;-22.000;-5.000;-4.500;26;2;1.008;1.000;0;
16.80;33;1176;22.000;0.000;-20.000;-18.500;-5.000;-4.000;26;2;1.008;1.000;0;
16.84;34;1163;22.000;0.000;-20.000;-18.500;-5.000;-4.000;26;2;1.023;1.000;0;
16.88;34;1163;21.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.023;1.000;0;
16.92;34;1161;21.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.031;1.000;0;
16.96;34;1158;21.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.031;1.000;0;
17.00;34;1152;21.500;0.000;-20.000;-18.000;-5.000;-4.000;26;2;1.039;1.000;0;
17.04;34;1144;21.500;0.000;-20.000;-18.000;-5.000;-4.000;26;2;1.039;1.000;0;
17.08;35;1140;21.000;0.000;-20.000;-19.500;-5.000;-4.000;26;2;1.039;1.000;0;
17.12;35;1134;21.000;0.000;-20.000;-19.500;-5.000;-4.000;26;2;1.031;1.000;0;
17.16;35;1133;21.000;0.000;-20.000;-21.000;-5.000;-4.000;26;2;1.031;1.000;0;
17.20;35;1131;21.000;0.000;-20.000;-22.500;-5.000;-4.000;26;2;1.031;1.000;0;
17.24;35;1126;20.500;0.000;-20.000;-22.500;-5.000;-4.000;26;2;1.031;1.000;0;
17.28;35;1124;21.000;0.000;-20.000;-22.500;-5.000;-4.000;26;2;1.039;1.000;0;
17.32;36;1119;21.000;0.000;-20.000;-22.500;-5.000;-4.000;26;2;1.055;1.000;0;
17.36;36;1119;20.500;0.000;-20.000;-22.500;-5.000;-4.000;26;2;1.063;1.000;0;
17.40;36;1120;20.500;0.000;-20.000;-22.000;-5.000;-4.500;26;2;1.070;1.000;0;
17.44;35;1120;20.500;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.070;1.000;0;
17.48;35;1119;21.000;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.063;1.000;0;
17.52;36;1117;21.000;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.070;1.000;0;
17.56;37;1116;21.000;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.070;1.000;0;
17.60;37;1114;20.500;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.070;1.000;0;
17.64;37;1114;20.500;0.000;-20.000;-18.500;-5.000;-4.500;26;2;1.070;1.000;0;
17.68;36;1114;20.500;0.000;-20.000;-17.500;-5.000;-4.500;26;2;1.070;1.000;0;
17.72;37;1114;21.000;0.000;-20.000;-17.500;-5.000;-4.500;26;2;1.063;1.000;0;
17.76;38;1116;21.000;0.000;-20.000;-17.000;-5.000;-5.000;26;2;1.063;1.000;0;
17.80;37;1116;21.000;0.000;-20.000;-17.000;-5.000;-5.000;26;2;1.063;1.000;0;
17.84;37;1118;21.000;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.055;1.000;0;
17.88;37;1118;21.000;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.047;1.000;0;
17.92;37;1118;21.000;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.039;1.000;0;
17.96;37;1121;21.000;0.000;-20.000;-22.000;-5.000;-5.000;26;2;1.031;1.000;0;
18.00;37;1123;21.000;0.000;-20.000;-22.000;-5.000;-5.000;26;2;1.031;1.000;0;
18.04;37;1127;21.000;0.000;-20.000;-22.000;-5.000;-5.000;26;2;1.031;1.000;0;
18.08;36;1130;21.000;0.000;-20.000;-22.500;-5.000;-5.000;26;2;1.031;1.000;0;
18.12;37;1135;21.500;0.000;-20.000;-22.500;-5.000;-5.000;26;2;1.031;1.000;0;
18.16;37;1137;21.500;0.000;-20.000;-22.000;-5.000;-5.000;26;2;1.031;1.000;0;
18.20;37;1139;21.500;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.031;1.000;0;
18.24;37;1139;21.000;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.039;1.000;0;
18.28;36;1144;21.000;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.039;1.000;0;
18.32;35;1150;21.500;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.031;1.000;0;
18.36;35;1154;21.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.031;1.000;0;
18.40;36;1154;21.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.023;1.000;0;
18.44;36;1154;21.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.016;1.000;0;
18.48;37;1156;21.500;0.000;-20.000;-17.500;-5.000;-4.500;26;2;1.016;1.000;0;
18.52;37;1159;21.500;0.000;-20.000;-17.500;-5.000;-5.000;26;2;1.016;1.000;0;
18.56;36;1163;21.500;0.000;-20.000;-17.500;-5.000;-5.000;26;2;1.016;1.000;0;
18.60;35;1165;21.500;0.000;-20.000;-18.500;-5.000;-5.000;26;2;1.016;1.000;0;
18.64;35;1167;21.500;0.000;-20.000;-18.500;-5.000;-5.000;26;2;1.016;1.000;0;
18.68;35;1168;21.500;0.000;-20.000;-18.500;-5.000;-5.000;26;2;1.008;1.000;0;
18.72;35;1170;21.500;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.016;1.000;0;
18.76;35;1174;21.500;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.008;1.000;0;
18.80;35;1178;21.000;0.000;-20.000;-23.000;-5.000;-5.000;26;2;1.008;1.000;0;
18.84;35;1178;21.000;0.000;-20.000;-23.000;-5.000;-5.000;26;2;1.000;1.000;0;
18.88;35;1181;21.000;0.000;-20.000;-23.000;-5.000;-5.000;26;2;1.000;1.000;0;
18.92;35;1183;21.000;0.000;-20.000;-23.000;-5.000;-5.000;26;2;1.000;1.000;0;
18.96;34;1186;21.000;0.000;-20.000;-23.000;-5.000;-5.000;26;2;1.000;1.000;0;
19.00;34;1190;21.500;0.000;-20.000;-20.000;-5.000;-5.000;26;2;1.000;1.000;0;
19.04;33;1188;21.500;0.000;-20.000;-20.000;-5.000;-5.000;26;2;1.008;1.000;0;
19.08;33;1190;21.500;0.000;-20.000;-17.500;-5.000;-5.000;26;2;1.008;1.000;0;
19.12;34;1190;21.500;0.000;-20.000;-17.500;-5.000;-5.000;26;2;1.008;1.000;0;
19.16;34;1189;21.500;0.000;-20.000;-17.500;-5.000;-5.000;26;2;1.008;1.000;0;
19.20;34;1188;21.500;0.000;-20.000;-17.500;-5.000;-5.000;26;2;1.016;1.000;0;
19.24;34;1184;21.000;0.000;-20.000;-17.500;-5.000;-4.500;26;2;1.016;1.000;0;
19.28;34;1182;21.000;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.008;1.000;0;
19.32;33;1177;21.000;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.016;1.000;0;
19.36;33;1177;21.000;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.016;1.000;0;
19.40;33;1176;21.000;0.000;-20.000;-19.500;-5.000;-5.000;26;2;1.008;1.000;0;
19.44;33;1170;21.000;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.008;1.000;0;
19.48;33;1169;21.000;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.016;1.000;0;
19.52;34;1168;20.500;0.000;-20.000;-22.000;-5.000;-4.500;26;2;1.008;1.000;0;
19.56;34;1165;20.500;0.000;-20.000;-22.000;-5.000;-4.500;26;2;1.008;1.000;0;
19.60;34;1165;20.500;0.000;-20.000;-22.000;-5.000;-5.000;26;2;1.008;1.000;0;
19.64;34;1165;20.500;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.008;1.000;0;
19.68;33;1165;20.500;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.008;1.000;0;
19.72;33;1163;20.500;0.000;-20.000;-20.000;-5.000;-4.500;26;2;1.008;1.000;0;
19.76;33;1162;20.500;0.000;-20.000;-20.000;-5.000;-4.500;26;2;1.008;1.000;0;
19.80;34;1160;20.500;0.000;-20.000;-19.000;-5.000;-4.500;26;2;1.008;1.000;0;
19.84;34;1159;20.500;0.000;-20.000;-19.000;-5.000;-4.500;26;2;1.016;1.000;0;
19.88;34;1157;20.500;0.000;-20.000;-19.000;-5.000;-4.500;26;2;1.016;1.000;0;
19.92;35;1155;20.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.008;1.000;0;
19.96;34;1153;20.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.023;1.000;0;
20.00;34;1151;20.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.023;1.000;0;
20.04;34;1150;20.500;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.023;1.000;0;
20.08;34;1148;20.500;0.000;-20.000;-17.500;-5.000;-4.500;26;2;1.016;1.000;0;
20.12;34;1143;20.500;0.000;-20.000;-17.500;-5.000;-4.500;26;2;1.016;1.000;0;
20.16;35;1139;20.500;0.000;-20.000;-19.000;-5.000;-4.500;26;2;1.023;1.000;0;
20.20;35;1138;20.500;0.000;-20.000;-19.000;-5.000;-4.500;26;2;1.016;1.000;0;
20.24;35;1138;19.500;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.016;1.000;0;
20.28;35;1138;19.500;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.016;1.000;0;
20.32;34;1137;19.500;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.016;1.000;0;
20.36;34;1137;20.000;0.000;-20.000;-23.000;-5.000;-4.500;26;2;1.023;1.000;0;
20.40;35;1138;20.000;0.000;-20.000;-23.000;-5.000;-4.500;26;2;1.031;1.000;0;
20.44;35;1139;20.000;0.000;-20.000;-23.000;-5.000;-4.500;26;2;1.031;1.000;0;
20.48;35;1139;19.500;0.000;-20.000;-23.000;-5.000;-4.500;26;2;1.031;1.000;0;
20.52;35;1140;20.000;0.000;-20.000;-23.000;-5.000;-4.500;26;2;1.039;1.000;0;
20.56;34;1141;20.000;0.000;-20.000;-23.000;-5.000;-4.500;26;2;1.039;1.000;0;
20.60;34;1145;20.000;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.039;1.000;0;
20.64;35;1147;20.000;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.039;1.000;0;
20.68;35;1144;20.000;0.000;-20.000;-18.500;-5.000;-4.500;26;2;1.055;1.000;0;
20.72;35;1144;20.000;0.000;-20.000;-18.500;-5.000;-4.500;26;2;1.039;1.000;0;
20.76;35;1145;20.000;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.039;1.000;0;
20.80;35;1146;20.000;0.000;-20.000;-17.500;-5.000;-4.000;26;2;1.039;1.000;0;
20.84;34;1146;20.000;0.000;-20.000;-17.500;-5.000;-4.000;26;2;1.023;1.000;0;
20.88;35;1146;20.000;0.000;-20.000;-18.500;-5.000;-4.000;26;2;1.023;1.000;0;
20.92;35;1142;20.000;0.000;-20.000;-18.500;-5.000;-4.000;26;2;1.031;1.000;0;
20.96;35;1143;20.000;0.000;-20.000;-21.000;-5.000;-4.000;26;2;1.008;1.000;0;
21.00;35;1142;20.000;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.008;1.000;0;
21.04;35;1144;20.000;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.008;1.000;0;
21.08;34;1145;20.000;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.008;1.000;0;
21.12;35;1148;20.000;0.000;-20.000;-23.000;-5.000;-4.500;26;2;1.008;1.000;0;
21.16;35;1151;20.000;0.000;-20.000;-23.000;-5.000;-4.500;26;2;1.000;1.000;0;
21.20;35;1152;20.000;0.000;-20.000;-22.500;-5.000;-4.500;26;2;1.008;1.000;0;
21.24;35;1152;20.000;0.000;-20.000;-22.500;-5.000;-4.500;26;2;1.008;1.000;0;
21.28;35;1153;20.000;0.000;-20.000;-21.000;-5.000;-4.500;26;2;1.008;1.000;0;
21.32;34;1154;20.000;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.008;1.000;0;
21.36;34;1154;20.500;0.000;-20.000;-19.500;-5.000;-4.500;26;2;1.008;1.000;0;
21.40;35;1153;20.000;0.000;-20.000;-18.000;-5.000;-4.500;26;2;1.008;1.000;0;
21.44;35;1151;20.000;0.000;-20.000;-18.000;-5.000;-5.000;26;2;1.016;1.000;0;
21.48;35;1153;20.000;0.000;-20.000;-17.000;-5.000;-5.000;26;2;1.016;1.000;0;
21.52;35;1153;20.000;0.000;-20.000;-17.000;-5.000;-5.000;26;2;1.023;1.000;0;
21.56;35;1153;20.000;0.000;-20.000;-17.000;-5.000;-4.500;26;2;1.023;1.000;0;
21.60;34;1154;20.000;0.000;-20.000;-17.000;-5.000;-4.500;26;2;1.016;1.000;0;
21.64;34;1152;20.000;0.000;-20.000;-18.500;-5.000;-5.000;26;2;1.016;1.000;0;
21.68;35;1154;20.500;0.000;-20.000;-18.500;-5.000;-5.000;26;2;1.016;1.000;0;
21.72;35;1154;20.000;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.008;1.000;0;
21.76;34;1154;20.000;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.016;1.000;0;
21.80;34;1155;20.000;0.000;-20.000;-22.000;-5.000;-5.000;26;2;1.016;1.000;0;
21.84;34;1155;19.500;0.000;-20.000;-22.500;-5.000;-5.000;26;2;1.008;1.000;0;
21.88;34;1157;19.500;0.000;-20.000;-22.500;-5.000;-5.000;26;2;1.008;1.000;0;
21.92;34;1159;20.000;0.000;-20.000;-22.000;-5.000;-5.000;26;2;1.008;1.000;0;
21.96;35;1157;20.000;0.000;-20.000;-22.000;-5.000;-5.000;26;2;1.008;1.000;0;
22.00;35;1157;20.000;0.000;-20.000;-21.500;-5.000;-5.000;26;2;1.008;1.000;0;
22.04;35;1157;19.500;0.000;-20.000;-21.000;-5.000;-5.000;26;2;1.000;1.000;0;
22.08;35;1158;19.500;0.000;-20.000;-21.000;-5.000;-5.500;26;2;1.008;1.000;0;
22.12;35;1159;19.500;0.000;-20.000;-21.000;-5.000;-5.500;26;2;1.008;1.000;0;
